date,awayTeam,homeTeam,winTeam,loseTeam,homeTeamPoints,awayTeamPoints,winTeamPoints,loseTeamPoints,attendance,overTime
3/16/22,"{'city': 'Chicago', 'state': 'Illinois', 'abbreviation': 'CHI', 'teamName': 'Chicago Bulls'}","{'city': 'Salt Lake City', 'state': 'Utah', 'abbreviation': 'UTA', 'teamName': 'Utah Jazz'}",null,null,null,null,null,null,null,null
3/16/22,"{'city': 'Boston', 'state': 'Massachusetts', 'abbreviation': 'BOS', 'teamName': 'Boston Celtics'}","{'city': 'San Francisco', 'state': 'California', 'abbreviation': 'GSW', 'teamName': 'Golden State Warriors'}",null,null,null,null,null,null,null,null
3/16/22,"{'city': 'Milwaukee', 'state': 'Wisconsin', 'abbreviation': 'MIL', 'teamName': 'Milwaukee Bucks'}","{'city': 'Sacramento', 'state': 'California', 'abbreviation': 'SAC', 'teamName': 'Sacramento Kings'}",null,null,null,null,null,null,null,null
3/16/22,"{'city': 'Toronto', 'state': 'Ontario', 'abbreviation': 'TOR', 'teamName': 'Toronto Raptors'}","{'city': 'Los Angeles', 'state': 'California', 'abbreviation': 'LAC', 'teamName': 'Los Angeles Clippers'}",null,null,null,null,null,null,null,null
3/17/22,"{'city': 'Detroit', 'state': 'Michigan', 'abbreviation': 'DET', 'teamName': 'Detroit Pistons'}","{'city': 'Orlando', 'state': 'Florida', 'abbreviation': 'ORL', 'teamName': 'Orlando Magic'}",null,null,null,null,null,null,null,null
3/18/22,"{'city': 'Dallas', 'state': 'Texas', 'abbreviation': 'DAL', 'teamName': 'Dallas Mavericks'}","{'city': 'Philadelphia', 'state': 'Pennsylvania', 'abbreviation': 'PHI', 'teamName': 'Philadelphia 76ers'}",null,null,null,null,null,null,null,null
3/18/22,"{'city': 'Memphis', 'state': 'Tennessee', 'abbreviation': 'MEM', 'teamName': 'Memphis Grizzlies'}","{'city': 'Atlanta', 'state': 'Georgia', 'abbreviation': 'ATL', 'teamName': 'Atlanta Hawks'}",null,null,null,null,null,null,null,null
3/18/22,"{'city': 'Portland', 'state': 'Oregon', 'abbreviation': 'POR', 'teamName': 'Portland Trail Blazers'}","{'city': 'Brooklyn', 'state': 'New York', 'abbreviation': 'BKN', 'teamName': 'Brooklyn Nets'}",null,null,null,null,null,null,null,null
3/18/22,"{'city': 'Denver', 'state': 'Colorado', 'abbreviation': 'DEN', 'teamName': 'Denver Nuggets'}","{'city': 'Cleveland', 'state': 'Ohio', 'abbreviation': 'CLE', 'teamName': 'Cleveland Cavaliers'}",null,null,null,null,null,null,null,null
3/18/22,"{'city': 'Washington', 'state': 'Washington D.C.', 'abbreviation': 'WAS', 'teamName': 'Washington Wizards'}","{'city': 'New York', 'state': 'New York', 'abbreviation': 'NYK', 'teamName': 'New York Knicks'}",null,null,null,null,null,null,null,null
3/18/22,"{'city': 'Los Angeles', 'state': 'California', 'abbreviation': 'LAL', 'teamName': 'Los Angeles Lakers'}","{'city': 'Toronto', 'state': 'Ontario', 'abbreviation': 'TOR', 'teamName': 'Toronto Raptors'}",null,null,null,null,null,null,null,null
3/18/22,"{'city': 'Indiana', 'state': 'Indianapolis', 'abbreviation': 'IND', 'teamName': 'Indiana Pacers'}","{'city': 'Houston', 'state': 'Texas', 'abbreviation': 'HOU', 'teamName': 'Houston Rockets'}",null,null,null,null,null,null,null,null
3/18/22,"{'city': 'Oklahoma City', 'state': 'Oklahoma', 'abbreviation': 'OKC', 'teamName': 'Oklahoma City Thunder'}","{'city': 'Miami', 'state': 'Florida', 'abbreviation': 'MIA', 'teamName': 'Miami Heat'}",null,null,null,null,null,null,null,null
3/18/22,"{'city': 'New Orleans', 'state': 'Louisiana', 'abbreviation': 'NOP', 'teamName': 'New Orleans Pelicans'}","{'city': 'San Antonio', 'state': 'Texas', 'abbreviation': 'SAS', 'teamName': 'San Antonio Spurs'}",null,null,null,null,null,null,null,null
3/18/22,"{'city': 'Los Angeles', 'state': 'California', 'abbreviation': 'LAC', 'teamName': 'Los Angeles Clippers'}","{'city': 'Salt Lake City', 'state': 'Utah', 'abbreviation': 'UTA', 'teamName': 'Utah Jazz'}",null,null,null,null,null,null,null,null
3/18/22,"{'city': 'Chicago', 'state': 'Illinois', 'abbreviation': 'CHI', 'teamName': 'Chicago Bulls'}","{'city': 'Phoenix', 'state': 'Arizona', 'abbreviation': 'PHX', 'teamName': 'Phoenix Suns'}",null,null,null,null,null,null,null,null
3/18/22,"{'city': 'Boston', 'state': 'Massachusetts', 'abbreviation': 'BOS', 'teamName': 'Boston Celtics'}","{'city': 'Sacramento', 'state': 'California', 'abbreviation': 'SAC', 'teamName': 'Sacramento Kings'}",null,null,null,null,null,null,null,null
3/19/22,"{'city': 'Milwaukee', 'state': 'Wisconsin', 'abbreviation': 'MIL', 'teamName': 'Milwaukee Bucks'}","{'city': 'Minneapolis', 'state': 'Minnesota ', 'abbreviation': 'MIN', 'teamName': 'Minnesota Timberwolves'}",null,null,null,null,null,null,null,null
3/19/22,"{'city': 'Dallas', 'state': 'Texas', 'abbreviation': 'DAL', 'teamName': 'Dallas Mavericks'}","{'city': 'Charlotte', 'state': 'North Carolina', 'abbreviation': 'CHA', 'teamName': 'Charlotte Hornets'}",null,null,null,null,null,null,null,null
3/19/22,"{'city': 'Detroit', 'state': 'Michigan', 'abbreviation': 'DET', 'teamName': 'Detroit Pistons'}","{'city': 'Cleveland', 'state': 'Ohio', 'abbreviation': 'CLE', 'teamName': 'Cleveland Cavaliers'}",null,null,null,null,null,null,null,null
3/19/22,"{'city': 'Los Angeles', 'state': 'California', 'abbreviation': 'LAL', 'teamName': 'Los Angeles Lakers'}","{'city': 'Washington', 'state': 'Washington D.C.', 'abbreviation': 'WAS', 'teamName': 'Washington Wizards'}",null,null,null,null,null,null,null,null
3/20/22,"{'city': 'Memphis', 'state': 'Tennessee', 'abbreviation': 'MEM', 'teamName': 'Memphis Grizzlies'}","{'city': 'Houston', 'state': 'Texas', 'abbreviation': 'HOU', 'teamName': 'Houston Rockets'}",null,null,null,null,null,null,null,null
3/20/22,"{'city': 'Portland', 'state': 'Oregon', 'abbreviation': 'POR', 'teamName': 'Portland Trail Blazers'}","{'city': 'Indiana', 'state': 'Indianapolis', 'abbreviation': 'IND', 'teamName': 'Indiana Pacers'}",null,null,null,null,null,null,null,null
3/20/22,"{'city': 'New Orleans', 'state': 'Louisiana', 'abbreviation': 'NOP', 'teamName': 'New Orleans Pelicans'}","{'city': 'Atlanta', 'state': 'Georgia', 'abbreviation': 'ATL', 'teamName': 'Atlanta Hawks'}",null,null,null,null,null,null,null,null
3/20/22,"{'city': 'Oklahoma City', 'state': 'Oklahoma', 'abbreviation': 'OKC', 'teamName': 'Oklahoma City Thunder'}","{'city': 'Orlando', 'state': 'Florida', 'abbreviation': 'ORL', 'teamName': 'Orlando Magic'}",null,null,null,null,null,null,null,null
3/20/22,"{'city': 'Phoenix', 'state': 'Arizona', 'abbreviation': 'PHX', 'teamName': 'Phoenix Suns'}","{'city': 'Sacramento', 'state': 'California', 'abbreviation': 'SAC', 'teamName': 'Sacramento Kings'}",null,null,null,null,null,null,null,null
3/20/22,"{'city': 'Salt Lake City', 'state': 'Utah', 'abbreviation': 'UTA', 'teamName': 'Utah Jazz'}","{'city': 'New York', 'state': 'New York', 'abbreviation': 'NYK', 'teamName': 'New York Knicks'}",null,null,null,null,null,null,null,null
3/20/22,"{'city': 'Boston', 'state': 'Massachusetts', 'abbreviation': 'BOS', 'teamName': 'Boston Celtics'}","{'city': 'Denver', 'state': 'Colorado', 'abbreviation': 'DEN', 'teamName': 'Denver Nuggets'}",null,null,null,null,null,null,null,null
3/20/22,"{'city': 'San Antonio', 'state': 'Texas', 'abbreviation': 'SAS', 'teamName': 'San Antonio Spurs'}","{'city': 'San Francisco', 'state': 'California', 'abbreviation': 'GSW', 'teamName': 'Golden State Warriors'}",null,null,null,null,null,null,null,null
3/20/22,"{'city': 'Toronto', 'state': 'Ontario', 'abbreviation': 'TOR', 'teamName': 'Toronto Raptors'}","{'city': 'Philadelphia', 'state': 'Pennsylvania', 'abbreviation': 'PHI', 'teamName': 'Philadelphia 76ers'}",null,null,null,null,null,null,null,null
3/21/22,"{'city': 'New Orleans', 'state': 'Louisiana', 'abbreviation': 'NOP', 'teamName': 'New Orleans Pelicans'}","{'city': 'Charlotte', 'state': 'North Carolina', 'abbreviation': 'CHA', 'teamName': 'Charlotte Hornets'}",null,null,null,null,null,null,null,null
3/21/22,"{'city': 'Los Angeles', 'state': 'California', 'abbreviation': 'LAL', 'teamName': 'Los Angeles Lakers'}","{'city': 'Cleveland', 'state': 'Ohio', 'abbreviation': 'CLE', 'teamName': 'Cleveland Cavaliers'}",null,null,null,null,null,null,null,null
3/21/22,"{'city': 'Portland', 'state': 'Oregon', 'abbreviation': 'POR', 'teamName': 'Portland Trail Blazers'}","{'city': 'Detroit', 'state': 'Michigan', 'abbreviation': 'DET', 'teamName': 'Detroit Pistons'}",null,null,null,null,null,null,null,null
3/21/22,"{'city': 'Miami', 'state': 'Florida', 'abbreviation': 'MIA', 'teamName': 'Miami Heat'}","{'city': 'Philadelphia', 'state': 'Pennsylvania', 'abbreviation': 'PHI', 'teamName': 'Philadelphia 76ers'}",null,null,null,null,null,null,null,null
3/21/22,"{'city': 'Salt Lake City', 'state': 'Utah', 'abbreviation': 'UTA', 'teamName': 'Utah Jazz'}","{'city': 'Brooklyn', 'state': 'New York', 'abbreviation': 'BKN', 'teamName': 'Brooklyn Nets'}",null,null,null,null,null,null,null,null
3/21/22,"{'city': 'Toronto', 'state': 'Ontario', 'abbreviation': 'TOR', 'teamName': 'Toronto Raptors'}","{'city': 'Chicago', 'state': 'Illinois', 'abbreviation': 'CHI', 'teamName': 'Chicago Bulls'}",null,null,null,null,null,null,null,null
3/21/22,"{'city': 'Washington', 'state': 'Washington D.C.', 'abbreviation': 'WAS', 'teamName': 'Washington Wizards'}","{'city': 'Houston', 'state': 'Texas', 'abbreviation': 'HOU', 'teamName': 'Houston Rockets'}",null,null,null,null,null,null,null,null
3/21/22,"{'city': 'Boston', 'state': 'Massachusetts', 'abbreviation': 'BOS', 'teamName': 'Boston Celtics'}","{'city': 'Oklahoma City', 'state': 'Oklahoma', 'abbreviation': 'OKC', 'teamName': 'Oklahoma City Thunder'}",null,null,null,null,null,null,null,null
3/21/22,"{'city': 'Minneapolis', 'state': 'Minnesota ', 'abbreviation': 'MIN', 'teamName': 'Minnesota Timberwolves'}","{'city': 'Dallas', 'state': 'Texas', 'abbreviation': 'DAL', 'teamName': 'Dallas Mavericks'}",null,null,null,null,null,null,null,null
3/22/22,"{'city': 'San Francisco', 'state': 'California', 'abbreviation': 'GSW', 'teamName': 'Golden State Warriors'}","{'city': 'Orlando', 'state': 'Florida', 'abbreviation': 'ORL', 'teamName': 'Orlando Magic'}",null,null,null,null,null,null,null,null
3/22/22,"{'city': 'Atlanta', 'state': 'Georgia', 'abbreviation': 'ATL', 'teamName': 'Atlanta Hawks'}","{'city': 'New York', 'state': 'New York', 'abbreviation': 'NYK', 'teamName': 'New York Knicks'}",null,null,null,null,null,null,null,null
3/22/22,"{'city': 'Chicago', 'state': 'Illinois', 'abbreviation': 'CHI', 'teamName': 'Chicago Bulls'}","{'city': 'Milwaukee', 'state': 'Wisconsin', 'abbreviation': 'MIL', 'teamName': 'Milwaukee Bucks'}",null,null,null,null,null,null,null,null
3/22/22,"{'city': 'Los Angeles', 'state': 'California', 'abbreviation': 'LAC', 'teamName': 'Los Angeles Clippers'}","{'city': 'Denver', 'state': 'Colorado', 'abbreviation': 'DEN', 'teamName': 'Denver Nuggets'}",null,null,null,null,null,null,null,null
3/23/22,"{'city': 'New York', 'state': 'New York', 'abbreviation': 'NYK', 'teamName': 'New York Knicks'}","{'city': 'Charlotte', 'state': 'North Carolina', 'abbreviation': 'CHA', 'teamName': 'Charlotte Hornets'}",null,null,null,null,null,null,null,null
3/23/22,"{'city': 'Atlanta', 'state': 'Georgia', 'abbreviation': 'ATL', 'teamName': 'Atlanta Hawks'}","{'city': 'Detroit', 'state': 'Michigan', 'abbreviation': 'DET', 'teamName': 'Detroit Pistons'}",null,null,null,null,null,null,null,null
3/23/22,"{'city': 'Sacramento', 'state': 'California', 'abbreviation': 'SAC', 'teamName': 'Sacramento Kings'}","{'city': 'Indiana', 'state': 'Indianapolis', 'abbreviation': 'IND', 'teamName': 'Indiana Pacers'}",null,null,null,null,null,null,null,null
3/23/22,"{'city': 'Salt Lake City', 'state': 'Utah', 'abbreviation': 'UTA', 'teamName': 'Utah Jazz'}","{'city': 'Boston', 'state': 'Massachusetts', 'abbreviation': 'BOS', 'teamName': 'Boston Celtics'}",null,null,null,null,null,null,null,null
3/23/22,"{'city': 'Brooklyn', 'state': 'New York', 'abbreviation': 'BKN', 'teamName': 'Brooklyn Nets'}","{'city': 'Memphis', 'state': 'Tennessee', 'abbreviation': 'MEM', 'teamName': 'Memphis Grizzlies'}",null,null,null,null,null,null,null,null
3/23/22,"{'city': 'San Francisco', 'state': 'California', 'abbreviation': 'GSW', 'teamName': 'Golden State Warriors'}","{'city': 'Miami', 'state': 'Florida', 'abbreviation': 'MIA', 'teamName': 'Miami Heat'}",null,null,null,null,null,null,null,null
3/23/22,"{'city': 'Phoenix', 'state': 'Arizona', 'abbreviation': 'PHX', 'teamName': 'Phoenix Suns'}","{'city': 'Minneapolis', 'state': 'Minnesota ', 'abbreviation': 'MIN', 'teamName': 'Minnesota Timberwolves'}",null,null,null,null,null,null,null,null
3/23/22,"{'city': 'Orlando', 'state': 'Florida', 'abbreviation': 'ORL', 'teamName': 'Orlando Magic'}","{'city': 'Oklahoma City', 'state': 'Oklahoma', 'abbreviation': 'OKC', 'teamName': 'Oklahoma City Thunder'}",null,null,null,null,null,null,null,null
3/23/22,"{'city': 'Houston', 'state': 'Texas', 'abbreviation': 'HOU', 'teamName': 'Houston Rockets'}","{'city': 'Dallas', 'state': 'Texas', 'abbreviation': 'DAL', 'teamName': 'Dallas Mavericks'}",null,null,null,null,null,null,null,null
3/23/22,"{'city': 'Philadelphia', 'state': 'Pennsylvania', 'abbreviation': 'PHI', 'teamName': 'Philadelphia 76ers'}","{'city': 'Los Angeles', 'state': 'California', 'abbreviation': 'LAL', 'teamName': 'Los Angeles Lakers'}",null,null,null,null,null,null,null,null
3/23/22,"{'city': 'San Antonio', 'state': 'Texas', 'abbreviation': 'SAS', 'teamName': 'San Antonio Spurs'}","{'city': 'Portland', 'state': 'Oregon', 'abbreviation': 'POR', 'teamName': 'Portland Trail Blazers'}",null,null,null,null,null,null,null,null
3/24/22,"{'city': 'Cleveland', 'state': 'Ohio', 'abbreviation': 'CLE', 'teamName': 'Cleveland Cavaliers'}","{'city': 'Toronto', 'state': 'Ontario', 'abbreviation': 'TOR', 'teamName': 'Toronto Raptors'}",null,null,null,null,null,null,null,null
3/24/22,"{'city': 'Indiana', 'state': 'Indianapolis', 'abbreviation': 'IND', 'teamName': 'Indiana Pacers'}","{'city': 'Memphis', 'state': 'Tennessee', 'abbreviation': 'MEM', 'teamName': 'Memphis Grizzlies'}",null,null,null,null,null,null,null,null
3/24/22,"{'city': 'Washington', 'state': 'Washington D.C.', 'abbreviation': 'WAS', 'teamName': 'Washington Wizards'}","{'city': 'Milwaukee', 'state': 'Wisconsin', 'abbreviation': 'MIL', 'teamName': 'Milwaukee Bucks'}",null,null,null,null,null,null,null,null
3/24/22,"{'city': 'Chicago', 'state': 'Illinois', 'abbreviation': 'CHI', 'teamName': 'Chicago Bulls'}","{'city': 'New Orleans', 'state': 'Louisiana', 'abbreviation': 'NOP', 'teamName': 'New Orleans Pelicans'}",null,null,null,null,null,null,null,null
3/24/22,"{'city': 'Phoenix', 'state': 'Arizona', 'abbreviation': 'PHX', 'teamName': 'Phoenix Suns'}","{'city': 'Denver', 'state': 'Colorado', 'abbreviation': 'DEN', 'teamName': 'Denver Nuggets'}",null,null,null,null,null,null,null,null
3/25/22,"{'city': 'Salt Lake City', 'state': 'Utah', 'abbreviation': 'UTA', 'teamName': 'Utah Jazz'}","{'city': 'Charlotte', 'state': 'North Carolina', 'abbreviation': 'CHA', 'teamName': 'Charlotte Hornets'}",null,null,null,null,null,null,null,null
3/25/22,"{'city': 'Washington', 'state': 'Washington D.C.', 'abbreviation': 'WAS', 'teamName': 'Washington Wizards'}","{'city': 'Detroit', 'state': 'Michigan', 'abbreviation': 'DET', 'teamName': 'Detroit Pistons'}",null,null,null,null,null,null,null,null
3/25/22,"{'city': 'San Francisco', 'state': 'California', 'abbreviation': 'GSW', 'teamName': 'Golden State Warriors'}","{'city': 'Atlanta', 'state': 'Georgia', 'abbreviation': 'ATL', 'teamName': 'Atlanta Hawks'}",null,null,null,null,null,null,null,null
3/25/22,"{'city': 'New York', 'state': 'New York', 'abbreviation': 'NYK', 'teamName': 'New York Knicks'}","{'city': 'Miami', 'state': 'Florida', 'abbreviation': 'MIA', 'teamName': 'Miami Heat'}",null,null,null,null,null,null,null,null
3/25/22,"{'city': 'Dallas', 'state': 'Texas', 'abbreviation': 'DAL', 'teamName': 'Dallas Mavericks'}","{'city': 'Minneapolis', 'state': 'Minnesota ', 'abbreviation': 'MIN', 'teamName': 'Minnesota Timberwolves'}",null,null,null,null,null,null,null,null
3/25/22,"{'city': 'Houston', 'state': 'Texas', 'abbreviation': 'HOU', 'teamName': 'Houston Rockets'}","{'city': 'Portland', 'state': 'Oregon', 'abbreviation': 'POR', 'teamName': 'Portland Trail Blazers'}",null,null,null,null,null,null,null,null
3/25/22,"{'city': 'Philadelphia', 'state': 'Pennsylvania', 'abbreviation': 'PHI', 'teamName': 'Philadelphia 76ers'}","{'city': 'Los Angeles', 'state': 'California', 'abbreviation': 'LAC', 'teamName': 'Los Angeles Clippers'}",null,null,null,null,null,null,null,null
3/26/22,"{'city': 'San Antonio', 'state': 'Texas', 'abbreviation': 'SAS', 'teamName': 'San Antonio Spurs'}","{'city': 'New Orleans', 'state': 'Louisiana', 'abbreviation': 'NOP', 'teamName': 'New Orleans Pelicans'}",null,null,null,null,null,null,null,null
3/26/22,"{'city': 'Sacramento', 'state': 'California', 'abbreviation': 'SAC', 'teamName': 'Sacramento Kings'}","{'city': 'Orlando', 'state': 'Florida', 'abbreviation': 'ORL', 'teamName': 'Orlando Magic'}",null,null,null,null,null,null,null,null
3/26/22,"{'city': 'Indiana', 'state': 'Indianapolis', 'abbreviation': 'IND', 'teamName': 'Indiana Pacers'}","{'city': 'Toronto', 'state': 'Ontario', 'abbreviation': 'TOR', 'teamName': 'Toronto Raptors'}",null,null,null,null,null,null,null,null
3/26/22,"{'city': 'Chicago', 'state': 'Illinois', 'abbreviation': 'CHI', 'teamName': 'Chicago Bulls'}","{'city': 'Cleveland', 'state': 'Ohio', 'abbreviation': 'CLE', 'teamName': 'Cleveland Cavaliers'}",null,null,null,null,null,null,null,null
3/26/22,"{'city': 'Milwaukee', 'state': 'Wisconsin', 'abbreviation': 'MIL', 'teamName': 'Milwaukee Bucks'}","{'city': 'Memphis', 'state': 'Tennessee', 'abbreviation': 'MEM', 'teamName': 'Memphis Grizzlies'}",null,null,null,null,null,null,null,null
3/26/22,"{'city': 'Brooklyn', 'state': 'New York', 'abbreviation': 'BKN', 'teamName': 'Brooklyn Nets'}","{'city': 'Miami', 'state': 'Florida', 'abbreviation': 'MIA', 'teamName': 'Miami Heat'}",null,null,null,null,null,null,null,null
3/26/22,"{'city': 'Oklahoma City', 'state': 'Oklahoma', 'abbreviation': 'OKC', 'teamName': 'Oklahoma City Thunder'}","{'city': 'Denver', 'state': 'Colorado', 'abbreviation': 'DEN', 'teamName': 'Denver Nuggets'}",null,null,null,null,null,null,null,null
3/26/22,"{'city': 'Houston', 'state': 'Texas', 'abbreviation': 'HOU', 'teamName': 'Houston Rockets'}","{'city': 'Portland', 'state': 'Oregon', 'abbreviation': 'POR', 'teamName': 'Portland Trail Blazers'}",null,null,null,null,null,null,null,null
3/27/22,"{'city': 'New York', 'state': 'New York', 'abbreviation': 'NYK', 'teamName': 'New York Knicks'}","{'city': 'Detroit', 'state': 'Michigan', 'abbreviation': 'DET', 'teamName': 'Detroit Pistons'}",null,null,null,null,null,null,null,null
3/27/22,"{'city': 'Minneapolis', 'state': 'Minnesota ', 'abbreviation': 'MIN', 'teamName': 'Minnesota Timberwolves'}","{'city': 'Boston', 'state': 'Massachusetts', 'abbreviation': 'BOS', 'teamName': 'Boston Celtics'}",null,null,null,null,null,null,null,null
3/27/22,"{'city': 'Philadelphia', 'state': 'Pennsylvania', 'abbreviation': 'PHI', 'teamName': 'Philadelphia 76ers'}","{'city': 'Phoenix', 'state': 'Arizona', 'abbreviation': 'PHX', 'teamName': 'Phoenix Suns'}",null,null,null,null,null,null,null,null
3/27/22,"{'city': 'San Francisco', 'state': 'California', 'abbreviation': 'GSW', 'teamName': 'Golden State Warriors'}","{'city': 'Washington', 'state': 'Washington D.C.', 'abbreviation': 'WAS', 'teamName': 'Washington Wizards'}",null,null,null,null,null,null,null,null
